Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,MontlyCharges,Churn
33,Male,27,26,5,21,28.92592593,1
25,Female,44,20,2,9,15.18181818,1
23,Female,25,1,9,24,16.56,1
46,Male,21,2,8,12,43.42857143,1
19,Male,16,8,9,6,44.5,1
21,Male,53,8,4,8,11.37735849,1
55,Male,35,11,5,16,7.114285714,1
42,Female,17,7,3,23,26.41176471,1
22,Male,27,22,7,9,9.555555556,1
39,Male,15,7,7,9,26.06666667,1
36,Male,57,29,9,12,16.8245614,1
43,Female,27,27,10,5,30.48148148,1
61,Female,2,25,0,21,311,1
50,Male,55,3,8,0,9.4,1
52,Female,48,27,3,14,15.5625,1
57,Female,10,6,8,6,56,1
49,Male,2,30,7,2,172.5,1
28,Male,38,8,0,26,3.763157895,1
34,Female,30,25,7,10,5.7,1
25,Male,12,22,2,7,76.58333333,1
45,Male,50,8,5,11,19.66,1
59,Male,17,25,9,2,20.29411765,1
52,Male,42,9,6,28,12.78571429,1
32,Female,18,27,0,15,26.33333333,1
43,Female,17,13,6,30,53.70588235,1
35,Female,38,9,1,20,14.76315789,1
47,Female,6,24,9,17,37.5,1
29,Female,1,25,7,9,638,1
29,Female,21,11,1,26,46.04761905,1
18,Male,27,26,7,17,20.55555556,1
20,Male,31,7,3,7,12.74193548,1
46,Female,11,24,2,25,27.54545455,1
42,Male,47,30,1,18,5.021276596,1
46,Male,4,18,7,14,36,1
44,Female,44,11,6,4,22.45454545,1
37,Male,16,3,8,22,30.625,1
31,Male,33,8,9,28,26.81818182,1
50,Male,13,25,6,3,28.30769231,1
39,Male,32,9,6,12,19.625,1
65,Male,31,20,0,2,17.67741935,1
20,Male,32,29,6,5,26.0625,1
19,Female,9,25,7,16,14.77777778,1
35,Male,54,18,0,29,15.31481481,1
26,Male,30,20,5,21,21.53333333,1
51,Female,18,1,6,26,47.83333333,1
48,Male,4,2,4,4,65,1
28,Female,57,17,5,12,11.96491228,1
36,Female,17,4,7,10,48.88235294,1
62,Female,51,30,10,12,6.509803922,1
40,Male,27,24,9,0,25.81481481,1
47,Female,1,10,10,23,514,1
24,Male,51,8,8,8,15.33333333,1
59,Female,35,8,0,1,21.17142857,1
36,Female,34,30,8,15,19.32352941,1
28,Female,44,7,8,18,9.409090909,1
25,Male,2,17,5,16,294.5,1
22,Male,16,14,9,29,47.0625,1
34,Male,8,7,4,3,82.25,1
28,Female,45,11,8,8,12.2,1
61,Male,26,5,9,28,12.38461538,1
43,Female,38,14,0,16,9.078947368,1
24,Female,7,17,6,3,55.42857143,1
38,Female,27,21,4,15,26.7037037,1
39,Male,34,12,3,21,12.05882353,1
62,Male,26,20,3,20,36.5,1
46,Female,51,23,0,15,3.764705882,1
22,Male,32,23,6,19,24.84375,1
36,Female,50,1,5,3,5.04,1
26,Male,16,12,1,17,21.25,1
30,Female,31,27,10,25,31.38709677,1
27,Female,31,12,5,19,9.580645161,1
32,Male,59,27,4,2,3.440677966,1
56,Male,59,22,3,30,1.745762712,1
48,Male,17,26,8,0,6.176470588,1
37,Male,9,20,10,13,68.66666667,1
56,Male,30,13,3,2,17.8,1
41,Male,54,21,9,5,12.42592593,1
49,Male,39,5,9,27,15.48717949,1
24,Female,13,28,1,19,74.84615385,1
43,Male,39,28,5,0,4.820512821,1
22,Female,8,7,10,8,107.375,1
52,Male,38,21,4,7,23.92105263,1
37,Male,8,22,8,20,32.5,1
44,Male,9,5,5,26,33.44444444,1
51,Female,5,27,7,24,145.8,1
24,Female,44,28,7,29,14.13636364,1
41,Male,27,22,10,5,20.88888889,1
40,Male,44,25,1,2,18.56818182,1
30,Male,7,25,9,21,138.8571429,1
42,Male,11,6,7,21,71.36363636,1
50,Female,54,6,0,27,6.166666667,1
30,Male,33,29,7,12,20.3030303,1
62,Female,35,14,8,25,18.17142857,1
56,Female,8,23,2,28,52.25,1
39,Female,1,2,10,11,607,1
58,Female,59,23,9,12,10.72881356,1
40,Male,47,30,6,18,15.80851064,1
29,Female,13,14,6,24,72,1
18,Female,22,13,5,27,45.04545455,1
26,Female,47,18,0,10,15.0212766,1
28,Female,2,29,9,28,451,1
51,Male,22,11,4,23,28.86363636,1
18,Male,38,3,7,17,7.868421053,1
18,Male,3,4,8,27,219,1
53,Female,2,21,5,4,359.5,1
35,Female,49,2,4,17,14.93877551,1
35,Male,33,5,3,13,5.909090909,1
41,Female,60,9,8,10,3.366666667,1
36,Male,34,15,9,12,9.147058824,1
47,Male,11,21,1,29,60.36363636,1
43,Male,2,9,7,7,176,1
56,Female,32,24,5,0,5.9375,1
41,Female,15,24,2,30,43.86666667,1
56,Male,60,21,4,1,9.516666667,1
46,Female,7,26,10,10,85.42857143,1
40,Female,8,22,9,16,75,1
47,Female,32,21,5,6,17.5,1
40,Female,31,3,6,23,16.80645161,1
23,Female,49,30,3,18,6.918367347,1
30,Male,49,16,6,13,12.73469388,1
18,Female,25,28,3,15,12.52,1
52,Male,27,22,1,10,18.25925926,1
60,Female,50,25,7,15,3.04,1
63,Male,17,23,7,11,53,1
20,Female,14,1,9,27,54.28571429,1
49,Male,57,10,4,30,2.964912281,1
57,Female,22,27,6,28,21.27272727,1
49,Male,13,19,6,0,66.69230769,1
42,Female,52,13,8,1,9.692307692,1
35,Male,24,6,3,26,9.958333333,1
41,Female,42,16,9,3,5.976190476,1
31,Male,41,16,7,16,20.53658537,1
21,Male,47,6,3,16,18.93617021,1
62,Male,29,29,7,22,27.31034483,1
36,Male,38,24,7,4,14.84210526,1
46,Male,4,30,5,20,204.75,1
51,Female,32,25,1,21,15.25,1
27,Female,48,24,9,26,2.8125,1
64,Female,40,11,4,6,24.075,1
26,Male,36,29,10,15,25.11111111,1
42,Female,50,23,7,27,9.38,1
27,Male,39,22,6,3,10.53846154,1
38,Female,11,15,3,4,73,1
19,Male,59,18,2,5,11.15254237,1
46,Female,9,7,6,23,73,1
44,Female,11,30,8,12,47.27272727,1
62,Female,22,30,1,6,26.77272727,1
54,Male,8,19,9,21,43.5,1
40,Female,21,21,7,21,29.61904762,1
24,Female,14,14,10,29,21.85714286,1
61,Male,29,22,10,17,5.448275862,1
57,Male,37,10,3,24,20.2972973,1
57,Male,31,16,8,8,19.09677419,1
42,Male,47,26,7,23,4.106382979,1
63,Male,8,17,0,15,64.125,1
34,Female,52,29,4,1,11.42307692,1
53,Female,32,21,0,8,7.8125,1
27,Female,36,12,9,8,24.83333333,1
30,Female,17,15,4,17,46.23529412,1
61,Male,37,4,4,13,18,1
57,Female,22,30,2,4,39.59090909,1
25,Male,4,9,9,24,146.5,1
28,Male,50,9,6,12,15.08,1
23,Female,32,18,3,22,3.46875,1
29,Female,12,25,4,22,67.33333333,1
45,Female,16,12,9,27,39.5625,1
53,Female,43,2,1,26,14.23255814,1
55,Male,2,29,0,28,56.5,1
45,Female,16,23,2,26,32.9375,1
40,Male,37,5,7,1,26.10810811,1
58,Male,23,13,6,22,9.782608696,1
21,Female,20,7,7,14,41.9,1
32,Male,17,15,9,7,26.41176471,1
57,Female,59,9,4,5,14.15254237,1
54,Male,12,16,9,30,36.41666667,1
24,Female,54,21,8,30,16.25925926,1
54,Female,55,22,1,27,7.690909091,1
50,Female,16,5,3,18,28.625,1
54,Female,49,27,7,25,16.16326531,1
58,Female,26,28,5,16,4.038461538,1
37,Female,58,12,5,20,15.87931034,1
51,Male,2,19,3,25,157,1
32,Female,60,15,0,25,7.483333333,1
53,Female,47,17,1,16,19.70212766,1
34,Female,9,3,10,30,108.3333333,1
50,Male,9,11,8,5,45,1
27,Female,52,11,1,7,3.346153846,1
62,Male,53,17,9,4,3.679245283,1
51,Female,36,9,3,27,14.44444444,1
30,Female,58,19,1,26,13.96551724,1
22,Male,48,10,5,2,11.79166667,1
64,Female,35,4,7,1,3.285714286,1
61,Female,24,18,5,9,21.125,1
60,Male,18,7,6,14,43.88888889,1
23,Female,12,4,7,13,42.25,1
58,Male,16,23,8,4,8.8125,1
61,Female,36,21,1,5,25.69444444,1
43,Female,39,20,6,2,13.46153846,1
50,Male,43,2,6,6,6,1
25,Female,18,24,1,16,21.11111111,1
50,Female,16,24,3,23,34.5,1
47,Male,21,16,0,21,18.61904762,1
29,Male,46,27,9,20,10.76086957,1
19,Female,35,26,3,28,9.657142857,1
59,Female,41,30,10,20,21.29268293,1
55,Male,58,2,10,9,15.27586207,1
32,Female,25,21,8,27,20.12,1
49,Male,24,7,3,29,15.41666667,1
50,Female,52,4,9,14,16.90384615,1
33,Female,43,30,3,8,10.72093023,1
42,Male,5,9,6,18,192.8,1
18,Male,17,18,5,24,29.17647059,1
29,Female,13,27,7,16,36.38461538,1
33,Female,20,24,8,4,41.35,1
43,Male,39,26,10,13,19.53846154,1
63,Male,21,1,4,21,5,1
31,Male,7,30,8,18,106.8571429,1
22,Female,52,21,2,14,2.326923077,1
30,Female,26,28,6,1,35.26923077,1
20,Male,43,8,1,26,4.930232558,1
56,Male,6,7,5,28,45.5,1
23,Female,51,10,9,7,5.862745098,1
42,Female,58,11,1,19,10.24137931,1
55,Male,20,27,2,6,14.5,1
37,Female,42,28,6,25,10.14285714,1
51,Male,3,8,9,4,81.33333333,1
53,Male,3,14,4,28,146.6666667,1
44,Male,55,19,10,21,14.05454545,1
38,Female,39,14,5,28,13.23076923,1
47,Female,39,17,8,14,10.35897436,1
35,Male,56,20,10,29,17.78571429,1
58,Male,14,27,10,6,41.64285714,1
40,Male,33,27,10,30,24,1
48,Female,32,12,10,6,12.96875,1
46,Male,41,12,5,21,5.731707317,1
57,Male,48,27,9,22,4.270833333,1
49,Male,57,26,2,23,9.649122807,1
41,Male,19,26,10,15,48.21052632,1
44,Female,27,17,6,15,4.185185185,1
54,Female,37,7,6,13,7.891891892,1
58,Female,30,30,0,14,23.5,1
62,Male,6,14,8,10,43.16666667,1
25,Male,21,24,8,10,37.0952381,1
33,Male,10,3,10,14,97.3,1
35,Male,28,26,7,14,20.28571429,1
26,Female,48,19,3,20,15.04166667,1
37,Male,59,22,10,16,7.542372881,1
35,Male,19,12,6,10,42.21052632,1
29,Male,38,2,6,0,21.52631579,1
56,Male,36,12,8,29,26.41666667,1
63,Male,27,2,7,0,6.740740741,1
42,Female,52,1,1,3,11.19230769,1
35,Female,35,21,9,15,12.31428571,1
43,Male,41,22,2,28,18.04878049,1
39,Male,30,21,1,20,15.5,1
51,Male,2,1,0,17,148.5,1
43,Female,26,5,2,14,11.76923077,1
60,Female,59,22,8,11,14.91525424,1
48,Male,60,7,9,11,13.55,1
61,Female,52,27,9,8,2.403846154,1
43,Female,23,30,6,29,9.304347826,1
44,Female,32,15,5,19,9.53125,1
41,Female,6,18,6,14,23.33333333,1
33,Male,42,30,9,29,7.404761905,1
64,Male,44,3,9,3,8.204545455,1
35,Female,43,26,5,23,7.697674419,1
48,Female,45,11,6,26,12.95555556,1
23,Male,34,24,2,21,21,1
24,Male,39,24,9,21,12.17948718,1
63,Male,18,8,6,29,10.66666667,1
46,Male,18,2,10,11,11.38888889,1
59,Male,24,1,6,0,22.375,1
25,Female,6,12,1,3,54.5,1
25,Male,38,27,5,27,6.236842105,1
55,Male,7,8,8,3,85.14285714,1
19,Female,51,12,3,26,14.84313725,1
59,Male,32,2,10,22,3.375,1
25,Male,2,10,4,21,415,1
64,Female,57,17,8,3,6.561403509,1
61,Male,21,17,1,6,30.38095238,1
39,Female,43,1,1,18,19.6744186,1
63,Male,47,27,8,4,16.19148936,1
39,Male,23,28,4,7,9.086956522,1
36,Female,12,14,6,22,81.08333333,1
43,Male,25,18,6,7,23.28,1
36,Male,12,26,0,14,26.83333333,1
46,Male,30,4,9,0,33.26666667,1
46,Male,52,28,4,24,10.09615385,1
43,Male,45,10,9,25,7.044444444,1
55,Male,47,11,3,2,18.40425532,1
54,Female,54,11,7,11,16.01851852,1
19,Male,6,13,6,17,36.66666667,1
37,Male,40,15,10,3,3.525,1
52,Female,3,26,0,18,250.3333333,1
38,Male,51,2,9,17,19.37254902,1
58,Male,46,20,3,11,12.06521739,1
55,Female,21,27,4,16,34.04761905,1
36,Male,9,11,9,20,100.6666667,1
41,Male,9,27,1,7,108.5555556,1
46,Male,29,3,0,9,14.51724138,1
34,Male,26,26,6,29,33.88461538,1
29,Male,24,21,0,12,14.5,1
60,Male,30,28,2,11,7.333333333,1
54,Male,5,25,7,24,119.8,1
25,Male,39,3,3,12,20.58974359,1
18,Female,49,26,6,21,10.57142857,1
44,Male,52,30,9,25,2.576923077,1
21,Male,31,9,7,26,23.83870968,1
54,Male,43,10,7,25,22.48837209,1
51,Female,35,19,7,27,14.25714286,1
18,Female,15,1,2,11,37.2,1
50,Male,31,9,2,16,13.58064516,1
27,Female,1,19,2,29,688,1
21,Male,17,21,7,0,12.23529412,1
39,Male,16,5,2,25,8.625,1
64,Male,24,2,6,8,19.20833333,1
51,Male,59,22,4,12,15.25423729,1
34,Female,38,26,6,11,11.05263158,1
55,Female,60,22,4,5,2.616666667,1
46,Male,56,3,2,24,10.42857143,1
58,Male,24,2,6,29,39.95833333,1
19,Male,53,10,6,21,13.86792453,1
42,Male,50,17,0,0,4.7,1
56,Female,15,25,10,8,36.8,1
29,Male,4,28,0,5,218.75,1
34,Male,26,24,8,16,23.11538462,1
44,Male,35,9,9,28,26.8,1
47,Male,22,25,2,25,21.09090909,1
64,Male,38,18,10,21,18.60526316,1
63,Female,17,2,6,18,50.82352941,1
19,Female,28,23,4,19,11.78571429,1
23,Female,28,13,4,4,28.32142857,1
44,Female,57,25,10,2,16.57894737,1
54,Female,49,19,7,20,14.46938776,1
32,Male,9,28,6,21,49.22222222,1
64,Female,34,6,1,2,29.26470588,1
65,Male,48,2,4,29,5.8125,1
54,Female,51,9,4,3,17.37254902,1
52,Male,41,11,4,14,17.02439024,1
45,Female,32,21,10,18,25.78125,1
18,Female,32,17,0,27,17.21875,1
51,Female,53,18,5,25,3.169811321,1
52,Female,29,24,3,12,27.72413793,1
32,Female,4,7,5,23,73.5,1
46,Female,40,27,1,30,7.05,1
44,Female,24,26,4,27,14.16666667,1
39,Female,22,9,2,7,39.77272727,1
28,Male,42,8,3,29,7.357142857,1
51,Male,9,7,0,21,35.66666667,1
37,Female,18,5,10,9,38.83333333,1
37,Female,2,20,0,27,192.5,1
52,Female,21,1,1,14,22.23809524,1
61,Male,37,7,9,28,20.94594595,1
47,Female,37,24,7,1,7.837837838,1
20,Female,19,29,5,12,16.47368421,1
37,Female,29,24,6,22,9.448275862,1
30,Female,55,9,9,9,3,1
19,Male,40,28,5,16,16.2,1
49,Female,37,9,10,23,9.567567568,1
30,Female,4,14,2,14,238.75,1
65,Male,28,27,9,27,30.35714286,1
53,Male,33,30,8,24,11.36363636,1
38,Female,48,20,7,30,3.9375,1
31,Female,47,16,10,25,17.25531915,1
28,Male,44,26,2,16,2.977272727,1
61,Male,47,18,3,29,6.787234043,1
29,Female,38,23,5,29,24.36842105,1
31,Male,37,29,3,22,10.10810811,1
58,Female,10,12,7,3,73,1
53,Female,10,16,5,22,79,1
27,Female,24,9,4,11,13.95833333,1
19,Male,6,12,5,10,70.83333333,1
52,Male,17,29,6,9,8.058823529,1
33,Female,21,21,10,10,40.47619048,1
61,Female,27,16,1,4,23.11111111,1
55,Male,18,28,8,18,20.66666667,1
38,Male,6,3,3,28,104.6666667,1
23,Female,58,16,4,21,7.913793103,1
55,Female,3,15,0,29,287,1
47,Female,55,7,2,3,3.290909091,1
33,Male,12,7,2,24,43.33333333,1
38,Male,59,28,7,7,2.118644068,1
35,Female,36,1,0,8,3.972222222,1
32,Female,1,4,6,23,670,1
53,Male,60,27,2,30,5.783333333,1
28,Male,56,15,5,15,9.053571429,1
50,Female,41,8,6,3,18.26829268,1
30,Male,35,15,4,23,15.08571429,1
58,Male,6,8,1,16,111.3333333,1
24,Female,48,28,0,14,12.5625,1
54,Male,41,11,3,12,8.853658537,1
51,Male,37,12,7,15,21.2972973,1
38,Female,41,25,1,21,12.63414634,1
23,Male,21,22,9,30,32.19047619,1
32,Male,39,1,4,29,24.41025641,1
64,Female,12,19,10,6,21,1
63,Female,29,13,3,5,7.965517241,1
22,Male,56,26,10,20,5.446428571,1
20,Female,25,19,4,2,36.12,1
39,Male,12,30,2,13,82.33333333,1
61,Male,57,3,5,7,5.01754386,1
43,Male,15,4,8,6,16.6,1
65,Male,35,8,4,6,6.342857143,1
64,Male,57,19,4,25,16.96491228,1
30,Male,48,23,10,14,4.604166667,1
35,Female,57,20,8,19,15.52631579,1
25,Female,41,11,3,9,9.512195122,1
40,Male,37,19,7,14,23.72972973,1
26,Female,28,1,10,5,6,1
27,Female,52,27,9,6,10.51923077,1
37,Male,46,18,5,11,8.413043478,1
39,Male,24,19,4,23,21.41666667,1
59,Female,6,12,4,2,51.33333333,1
62,Male,51,29,10,0,14.52941176,1
21,Male,58,26,10,5,15.44827586,1
34,Male,42,30,4,6,16.47619048,1
57,Male,4,19,5,28,245.25,1
57,Male,25,5,6,20,31.6,1
49,Male,6,17,8,5,41.83333333,1
57,Male,10,3,1,29,68.4,1
35,Female,11,28,2,25,55.09090909,1
57,Female,33,7,3,23,16.60606061,1
34,Male,29,12,2,28,8.793103448,1
55,Female,29,25,9,30,19.65517241,1
57,Female,30,6,8,2,22.9,1
53,Male,38,29,0,21,14.15789474,1
36,Female,18,28,0,17,17.55555556,1
25,Female,14,22,6,5,47.92857143,1
23,Female,15,9,8,15,55.6,1
35,Female,9,24,6,26,28.77777778,1
24,Male,32,2,10,27,28.4375,1
38,Male,50,11,10,29,15.82,1
26,Female,32,21,7,22,19.5,1
30,Male,49,8,10,16,18.95918367,1
42,Male,60,3,2,2,11.18333333,1
65,Female,55,26,10,3,6.036363636,1
53,Male,17,7,4,26,16.17647059,1
25,Female,2,13,6,14,393.5,1
60,Male,29,19,3,11,21.62068966,1
40,Male,26,6,9,19,28.11538462,1
50,Male,15,26,8,27,34.4,1
56,Female,8,9,1,22,124.25,1
56,Female,47,25,2,30,4.680851064,1
29,Female,5,12,4,21,164.4,1
64,Female,59,7,0,3,13.61016949,1
54,Female,27,12,6,28,11.07407407,1
34,Male,32,25,5,28,17.8125,1
42,Male,33,19,1,23,20.21212121,1
42,Female,42,28,1,26,16.07142857,1
60,Female,41,24,8,9,16.09756098,1
57,Female,58,3,6,16,13.55172414,1
38,Female,35,7,9,5,24.05714286,1
21,Female,28,30,3,16,15.35714286,1
41,Male,9,19,1,26,39.11111111,1
58,Male,44,5,2,17,15.79545455,1
46,Female,44,25,3,18,4.840909091,1
56,Male,22,22,2,4,45.31818182,1
63,Male,23,25,8,7,17.65217391,1
59,Female,17,18,6,23,56.41176471,1
47,Female,27,6,7,16,34.88888889,1
49,Female,11,22,7,9,28.18181818,1
34,Female,27,21,1,22,4.703703704,1
59,Male,13,1,2,2,70.46153846,1
59,Female,56,21,6,9,4.25,1
38,Female,12,24,2,12,15.5,1
59,Male,12,28,2,18,35.33333333,1
52,Female,28,30,6,12,22,1
37,Female,33,5,4,15,14.36363636,1
64,Male,6,18,0,14,101.8333333,1
41,Male,36,19,6,25,13.69444444,1
31,Male,15,28,4,18,41.46666667,1
30,Female,4,4,3,9,189.25,1
43,Male,55,17,5,23,14.76363636,1
27,Female,5,22,6,9,170,1
38,Female,58,26,7,1,5.844827586,1
23,Male,5,2,0,19,22.8,1
37,Female,35,15,2,2,8.828571429,1
62,Male,25,8,10,26,32.04,1
62,Female,30,21,5,2,19.43333333,1
50,Male,5,24,9,27,111,1
39,Female,8,13,7,24,51.625,1
40,Male,21,20,7,24,14.57142857,1
54,Female,58,10,6,29,1.948275862,1
49,Female,30,11,8,27,29.76666667,1
23,Female,56,19,6,3,11.42857143,1
25,Male,6,14,9,17,122.1666667,1
42,Female,46,19,10,23,14.7173913,1
25,Female,59,2,6,19,8.13559322,1
37,Female,40,17,7,16,18.55,1
32,Female,2,19,6,9,312.5,1
51,Male,26,9,0,28,22.61538462,1
22,Female,60,22,2,29,15.85,1
53,Female,8,23,0,20,118,1
65,Male,34,23,10,24,9.235294118,1
22,Male,49,21,7,12,16.48979592,1
48,Female,16,2,7,18,23.4375,1
58,Male,26,27,2,15,31.38461538,1
41,Male,29,17,4,29,33.51724138,1
37,Female,14,20,2,30,67.28571429,1
59,Female,47,25,9,5,6.531914894,1
55,Male,24,19,0,6,26.75,1
23,Female,8,29,2,2,50.125,1
36,Male,58,27,6,26,3.293103448,1
21,Male,14,2,0,17,9.928571429,1
37,Male,41,23,3,29,21.92682927,1
62,Female,24,22,4,18,28.08333333,1
49,Male,59,10,0,13,6.93220339,1
49,Male,58,7,5,21,7.948275862,1
61,Female,27,10,5,24,4.518518519,1
52,Male,23,23,10,25,24.04347826,1
39,Female,21,13,4,29,41.61904762,1
41,Female,34,13,4,3,8.294117647,1
28,Male,20,29,2,29,7.5,1
49,Male,37,22,1,15,5.837837838,1
46,Female,24,6,9,27,9.833333333,1
47,Male,8,5,7,2,46.875,1
42,Male,42,28,5,1,9.523809524,1
21,Female,59,13,1,29,6.677966102,1
45,Female,58,16,5,13,2.706896552,1
33,Female,3,12,7,9,260,1
26,Male,41,4,4,27,18.26829268,1
24,Male,18,24,8,2,30.27777778,1
52,Male,32,5,3,0,21.46875,1
54,Male,51,17,1,11,18.07843137,1
28,Male,52,19,10,15,14.17307692,1
33,Male,27,26,2,5,17.96296296,1
58,Female,53,6,3,23,14.60377358,1
54,Male,32,24,10,28,21.40625,1
49,Female,37,6,9,11,13.08108108,1
23,Male,2,2,8,22,281.5,1
30,Female,15,3,8,8,46.46666667,1
18,Female,42,3,4,21,14.71428571,1
24,Female,38,5,10,9,14.05263158,1
48,Male,28,22,4,24,11,1
58,Male,15,2,5,0,18.33333333,1
23,Female,16,29,6,27,21.875,1
62,Male,31,29,0,18,19.25806452,1
39,Female,16,12,6,30,48.25,1
58,Female,34,22,0,14,3.176470588,1
47,Male,11,24,10,2,14.54545455,1
49,Male,58,10,0,2,12.51724138,1
59,Female,8,15,9,0,31.875,1
27,Female,19,4,10,23,35.21052632,1
55,Male,60,20,7,9,6.816666667,1
39,Male,50,7,1,27,3.88,1
34,Male,22,6,7,2,44.63636364,1
58,Male,51,22,5,2,14.49019608,1
64,Female,55,27,10,17,16.36363636,1
33,Female,34,29,0,16,16.41176471,1
52,Male,29,22,6,26,26.06896552,1
60,Female,22,11,5,2,33.63636364,1
34,Female,19,30,10,9,9.052631579,1
21,Male,10,23,8,21,34.9,1
34,Male,33,28,0,0,13,1
36,Female,56,15,2,8,11.16071429,1
56,Male,21,24,7,15,14.19047619,1
21,Female,60,23,0,25,14.75,1
45,Male,53,16,9,26,5.188679245,1
52,Male,53,18,1,11,5.603773585,1
19,Male,6,8,5,9,109.6666667,1
47,Male,1,8,8,30,433,1
57,Male,60,3,6,8,14.58333333,1
30,Male,24,10,10,20,6.458333333,1
55,Male,60,10,5,0,10.68333333,1
28,Male,8,29,1,7,42.625,1
63,Male,21,14,2,21,31.85714286,1
25,Male,7,24,9,10,23,1
31,Female,18,3,4,6,25.94444444,1
34,Male,58,9,4,28,16.24137931,1
41,Male,2,1,3,30,64.5,1
46,Male,13,22,6,6,30,1
52,Female,14,12,2,17,47.78571429,1
44,Female,3,14,8,30,41,1
59,Male,28,23,1,4,14.60714286,1
20,Male,35,1,9,12,8.6,1
65,Female,41,29,1,16,6.146341463,1
32,Male,20,15,1,16,25.05,1
47,Female,30,19,8,1,6.1,1
22,Male,26,1,2,30,11.73076923,1
44,Female,54,1,9,15,18.05555556,1
55,Female,50,7,1,20,19.04,1
46,Male,38,4,9,15,13,1
40,Male,10,24,3,24,14.7,1
61,Female,34,16,10,23,16.97058824,1
42,Male,39,24,0,21,14.64102564,1
19,Male,24,7,0,28,36.45833333,1
29,Male,1,5,0,15,822,1
48,Female,14,21,0,21,65.71428571,1
46,Male,35,7,5,6,19.94285714,1
38,Female,4,21,6,24,203.75,1
47,Male,46,17,2,11,7.97826087,1
55,Male,10,16,4,27,94.7,1
23,Female,22,29,4,6,43.54545455,1
39,Male,60,12,9,18,5.383333333,1
62,Female,28,24,9,18,14.75,1
48,Female,31,18,6,18,14.51612903,1
50,Female,7,11,7,29,125.1428571,1
28,Female,24,13,1,8,38.45833333,1
25,Male,37,11,7,29,15.67567568,1
23,Female,56,7,10,27,17.75,1
46,Female,46,20,8,22,9.347826087,1
21,Female,53,14,0,0,3.377358491,1
20,Female,15,23,4,24,41.6,1
37,Male,32,14,10,8,30.5625,1
60,Female,21,25,6,10,38.61904762,1
65,Male,22,18,8,27,37.13636364,1
21,Male,49,16,8,1,4.571428571,1
28,Female,52,18,5,22,14.40384615,1
25,Female,40,29,3,24,3.2,1
27,Male,46,11,5,13,12.43478261,1
46,Female,47,5,9,20,7.808510638,1
19,Female,1,27,0,5,119,1
34,Male,37,2,6,28,7.162162162,1
56,Male,13,19,0,4,23.69230769,1
47,Male,39,26,8,26,23.84615385,1
34,Female,30,13,5,19,17.73333333,1
60,Female,39,7,3,15,21.97435897,1
46,Female,26,24,3,18,29.80769231,1
60,Male,14,13,4,10,60.42857143,1
32,Female,52,16,7,6,12.73076923,1
46,Male,18,1,8,20,7.722222222,1
31,Male,29,23,4,10,8.689655172,1
58,Male,53,27,6,10,12.37735849,1
20,Male,29,13,4,15,4.517241379,1
62,Female,47,13,6,19,11.27659574,1
21,Female,31,16,6,4,27.25806452,1
44,Male,38,17,5,13,15.68421053,1
18,Male,13,2,1,28,57.84615385,1
59,Female,42,23,10,9,11.19047619,1
56,Male,5,4,8,13,84,1
19,Female,15,7,10,9,17.46666667,1
59,Female,51,8,0,2,16.09803922,1
53,Male,33,26,2,14,21.90909091,1
50,Female,3,21,3,27,177.3333333,1
56,Male,29,1,8,9,19.93103448,1
50,Male,4,6,2,20,102,1
45,Male,16,21,10,22,27.875,1
39,Male,23,5,6,3,8.956521739,1
43,Female,13,14,7,25,33.38461538,1
39,Female,47,11,6,17,10.59574468,1
23,Male,19,1,3,13,24.05263158,1
61,Female,45,10,2,28,9.733333333,1
48,Female,12,5,10,9,64,1
27,Male,49,6,3,30,6.102040816,1
55,Male,13,3,4,30,60,1
31,Male,49,12,6,30,8.183673469,1
65,Male,23,14,4,9,10.2173913,1
18,Male,32,15,7,11,28.875,1
18,Male,7,16,8,12,142.8571429,1
42,Female,47,7,4,24,15.65957447,1
51,Female,21,3,8,14,6.857142857,1
48,Male,37,9,9,8,14.59459459,1
62,Female,21,26,4,20,28,1
40,Male,60,8,4,7,15.3,1
25,Male,54,19,8,7,16.22222222,1
60,Male,33,12,8,19,6.636363636,1
24,Female,32,16,10,29,21.3125,1
47,Female,1,1,2,20,725,1
60,Male,6,20,9,22,122.1666667,1
18,Female,40,24,6,18,2.8,1
42,Female,25,8,1,7,11.32,1
63,Male,17,15,4,12,58.70588235,1
48,Male,1,26,8,7,810,1
48,Male,42,30,6,29,3.119047619,1
19,Male,27,28,8,5,30.51851852,1
61,Male,14,18,3,28,59.78571429,1
26,Male,9,7,7,19,94.33333333,1
60,Female,40,5,5,21,22.55,1
36,Female,39,14,7,6,13.74358974,1
51,Female,9,18,9,10,36.11111111,1
54,Female,3,13,4,28,258,1
25,Male,38,11,6,4,11.63157895,1
42,Female,29,27,6,20,27.27586207,1
54,Male,3,6,6,3,202.6666667,1
45,Male,4,15,5,4,143.25,1
44,Female,12,16,3,30,27,1
58,Female,7,13,0,6,42.71428571,1
28,Female,1,24,2,23,658,1
59,Male,38,8,8,18,20.71052632,1
53,Male,28,30,2,27,13.28571429,1
49,Female,25,24,7,6,26.28,1
26,Female,34,1,1,29,8.117647059,1
61,Male,54,4,0,28,12.81481481,1
24,Male,22,12,1,23,13.77272727,1
56,Female,23,11,6,25,20.47826087,1
23,Male,27,20,3,8,8.62962963,1
37,Male,16,20,7,19,55.1875,1
